1744
# Radius, Mass, Rho, T, Ye, Ym, Mu_e, Mu_mu, Mu_n, M_n_eff, U_n, Xn_val, Mu_p, M_p_eff, U_p, Xp_val
5.197500000000000000e+07 1.341544257852746336e+00 2.625580955588177443e+08 6.183613415806872293e-01 4.852557223055026236e-01 1.000000000000703528e-10 -2.420868817206308421e+00 8.893506920778665403e+01 9.290869673579524033e+02 9.395653500000003078e+02 3.115957271174727661e-06 6.131400743124942561e-05 9.308831023360132804e+02 9.382720099999999093e+02 -2.170301477834346571e-02 9.681073379191912354e-03
5.202500000000000000e+07 1.341767767848388582e+00 2.612818750314802527e+08 6.182390914412039251e-01 4.855281784247553190e-01 1.000000000000717616e-10 -2.422777567313098235e+00 8.893554786688086722e+01 9.290763028988855012e+02 9.395653500000012173e+02 3.166311195727308786e-06 6.032896452524920254e-05 9.308949729580748453e+02 9.382720099999999093e+02 -2.163917767126566361e-02 9.892487842000922266e-03
5.207500000000000000e+07 1.341990620066261908e+00 2.600129119596091211e+08 6.181162149287869889e-01 4.858006731309349457e-01 1.000000000000720071e-10 -2.424678928845977577e+00 8.893604804905368155e+01 9.290656222462210962e+02 9.395653499999992846e+02 3.217538703276538898e-06 5.935484667951068302e-05 9.309068640420123302e+02 9.382720099999999093e+02 -2.157566589934756252e-02 1.010850389255454722e-02
5.212500000000000000e+07 1.342212820117265171e+00 2.587548686152113974e+08 6.179946387907553351e-01 4.860727061389540360e-01 1.000000000000721105e-10 -2.426576716594272654e+00 8.893652357590337942e+01 9.290549547695458159e+02 9.395653500000012173e+02 3.269618620972548614e-06 5.839717469257545195e-05 9.309187416550771559e+02 9.382720099999999093e+02 -2.151255587866351959e-02 1.032893996065841445e-02
5.217500000000000000e+07 1.342434374918303419e+00 2.575092071818351150e+08 6.178753288370349983e-01 4.863438081505880861e-01 1.000000000000714255e-10 -2.428473840485595669e+00 8.893695058072277959e+01 9.290443255778643561e+02 9.395653500000012173e+02 3.322485977080725005e-06 5.745945887871961577e-05 9.309305773394297603e+02 9.382720099999999093e+02 -2.144988351347887345e-02 1.055355245887327348e-02
5.222500000000000000e+07 1.342655290007051638e+00 2.562742634989047647e+08 6.177579125985400710e-01 4.866135375066573676e-01 1.000000000000705337e-10 -2.430372303662864830e+00 8.893733596017699483e+01 9.290337542340729442e+02 9.395653499999992846e+02 3.376010488925284270e-06 5.654274493306536231e-05 9.309423498276013333e+02 9.382720099999999093e+02 -2.138762864931909036e-02 1.078201257868437873e-02
5.227500000000000000e+07 1.342875569622880239e+00 2.550484796979943216e+08 6.176420056887095278e-01 4.868814769275072174e-01 1.000000000000696548e-10 -2.432273813112816541e+00 8.893768714514433782e+01 9.290232588972050962e+02 9.395653499999992846e+02 3.430060610998153829e-06 5.564782188196386450e-05 9.309540393994006990e+02 9.382720099999989998e+02 -2.132577504546251390e-02 1.101397873541421282e-02
5.232500000000000000e+07 1.343095217653058615e+00 2.538314031539078951e+08 6.175276163162459753e-01 4.871472319202619916e-01 1.000000000000691508e-10 -2.434179875491305989e+00 8.893800297199506133e+01 9.290128577001293024e+02 9.395653500000003078e+02 3.484524351590307191e-06 5.477585795013470649e-05 9.309656260371684766e+02 9.382720099999999093e+02 -2.126432869530958669e-02 1.124911860165521416e-02
5.237500000000000000e+07 1.343314238038883390e+00 2.526230530350670218e+08 6.174148829922477821e-01 4.874104298667936153e-01 1.000000000000691508e-10 -2.436091648230714668e+00 8.893827968690321484e+01 9.290025679899448505e+02 9.395653500000003078e+02 3.539296842318814222e-06 5.392798764995600095e-05 9.309770904755270067e+02 9.382720099999999093e+02 -2.120330630089384272e-02 1.148709439560400419e-02
5.242500000000000000e+07 1.343532635193168900e+00 2.514239288948263824e+08 6.173040854475646544e-01 4.876707199207501731e-01 1.000000000000696031e-10 -2.438009963707130634e+00 8.893851067796065024e+01 9.289924064240524331e+02 9.395653500000003078e+02 3.594281465856500700e-06 5.310533998670090918e-05 9.309884140877447862e+02 9.382720099999999093e+02 -2.114273486361639698e-02 1.172756456548356384e-02
5.247500000000000000e+07 1.343750412835065688e+00 2.502331875528457463e+08 6.171949149595822304e-01 4.879277737030906503e-01 1.000000000000702106e-10 -2.439935219407360911e+00 8.893870287347763792e+01 9.289823865442774604e+02 9.395653500000012173e+02 3.649352063914274675e-06 5.230798292298198575e-05 9.309995821458054479e+02 9.382720099999999093e+02 -2.108261828043556108e-02 1.197014532349620526e-02
5.252500000000000000e+07 1.343967573217646816e+00 2.490491063113902509e+08 6.170866829581750368e-01 4.881812849720296721e-01 1.000000000000704303e-10 -2.441867605936099750e+00 8.893887183555625597e+01 9.289725194643650639e+02 9.395653500000003078e+02 3.704362676423192250e-06 5.153530788611737190e-05 9.310105828938451396e+02 9.382720099999999093e+02 -2.102294505529744839e-02 1.221442423805175863e-02
5.257500000000000000e+07 1.344184118328224153e+00 2.478713494394294918e+08 6.169792607451424216e-01 4.884309695711548938e-01 1.000000000000700943e-10 -2.443807416898434060e+00 8.893902047686964352e+01 9.289628171285312419e+02 9.395653500000012173e+02 3.759197158616559100e-06 5.078742947346934076e-05 9.310214032056906035e+02 9.382720099999999093e+02 -2.096372766492127226e-02 1.246001470917681812e-02
5.262500000000000000e+07 1.344400050745250930e+00 2.467005626866777837e+08 6.168729073107958039e-01 4.886765653373905116e-01 1.000000000000690732e-10 -2.445754912532008163e+00 8.893914306023314964e+01 9.289532917985703762e+02 9.395653500000012173e+02 3.813761771422637403e-06 5.006489917095246486e-05 9.310320292907056228e+02 9.382720100000009325e+02 -2.090499524593791847e-02 1.270654769827374297e-02
5.267500000000000000e+07 1.344615375663403389e+00 2.455396960786591172e+08 6.167687903378183956e-01 4.889178309503615649e-01 1.000000000000690603e-10 -2.447710229496875556e+00 8.893921365668279577e+01 9.289439579566619614e+02 9.395653499999992846e+02 3.868015026950282180e-06 4.936940362182440682e-05 9.310424441824569612e+02 9.382720099999989998e+02 -2.084681738885496571e-02 1.295370037357791888e-02
5.272500000000000000e+07 1.344830101651200094e+00 2.443925394866814017e+08 6.166683644744845871e-01 4.891545461941039785e-01 1.000000000000704303e-10 -2.449673045185982723e+00 8.893920035950134206e+01 9.289348301280825808e+02 9.395653500000003078e+02 3.921936804613863179e-06 4.870282688820316163e-05 9.310526306353830250e+02 9.382720099999999093e+02 -2.078927927157625533e-02 1.320116248472120134e-02
5.277500000000000000e+07 1.345044239650984963e+00 2.432617179420709908e+08 6.165725412223050927e-01 4.893865120496559418e-01 1.000000000000706242e-10 -2.451642384531270036e+00 8.893908401147403708e+01 9.289259198529599644e+02 9.395653499999992846e+02 3.975484115281487225e-06 4.806609850443616534e-05 9.310625751211688339e+02 9.382720099999999093e+02 -2.073244760034409495e-02 1.344859214330554678e-02
5.282500000000000000e+07 1.345257802296833116e+00 2.421490630637964010e+08 6.164818611671405435e-01 4.896135513628171454e-01 1.000000000000698487e-10 -2.453616816657492095e+00 8.893885416398779853e+01 9.289172362611392373e+02 9.395653499999992846e+02 4.028599818172959718e-06 4.745949679376822660e-05 9.310722670572514517e+02 9.382720099999989998e+02 -2.067637629786034381e-02 1.369562911520815808e-02
5.287500000000000000e+07 1.345470801306140274e+00 2.410534404769122005e+08 6.163956508758227093e-01 4.898355105320356673e-01 1.000000000000685821e-10 -2.455594728004717453e+00 8.893852762942771051e+01 9.289087829842035262e+02 9.395653500000012173e+02 4.081164631236287585e-06 4.688157976896553675e-05 9.310817028804285655e+02 9.382720099999989998e+02 -2.062106708356825635e-02 1.394185488229082899e-02
5.292500000000000000e+07 1.345683254633582848e+00 2.399818051124236286e+08 6.163024309690551261e-01 4.900522593033510010e-01 1.000000000000677032e-10 -2.457485257919754584e+00 8.893845147304543275e+01 9.289009979854504309e+02 9.395653500000003078e+02 4.129003114024881435e-06 4.634703191811989604e-05 9.310903625964058392e+02 9.382720099999999093e+02 -2.056710794389271513e-02 1.417132635743531544e-02
5.297500000000000000e+07 1.345895180333589902e+00 2.389341395142560601e+08 6.161533041687928813e-01 4.902636923960160820e-01 1.000000000000676127e-10 -2.458978010679484960e+00 8.894002718958758180e+01 9.288947925095700384e+02 9.395653499999992846e+02 4.161131593396021361e-06 4.586745838161504051e-05 9.310971774781324939e+02 9.382720099999980903e+02 -2.051407232329260921e-02 1.434822418963763169e-02
5.302500000000000000e+07 1.346106588646700297e+00 2.379015207411595285e+08 6.160098879747192280e-01 4.904697257256172005e-01 1.000000000000683494e-10 -2.460485559569522973e+00 8.894146762233337711e+01 9.288887828778401854e+02 9.395653499999992846e+02 4.192586026874491447e-06 4.541256805761355341e-05 9.311037775673903525e+02 9.382720099999999093e+02 -2.046178404125864603e-02 1.452315883897957634e-02
5.307500000000000000e+07 1.346317485730086583e+00 2.368792829298778176e+08 6.158700496256128698e-01 4.906702852757182098e-01 1.000000000000699392e-10 -2.462006292862209289e+00 8.894282207248826921e+01 9.288829638084163207e+02 9.395653499999992846e+02 4.223203404286563665e-06 4.497915604085131236e-05 9.311101703296981213e+02 9.382720099999989998e+02 -2.041016662082562050e-02 1.469580184730595249e-02
5.312500000000000000e+07 1.346527875725897605e+00 2.358651139617140591e+08 6.157326309908933704e-01 4.908653065163009477e-01 1.000000000000712833e-10 -2.463538775917353707e+00 8.894411789228124121e+01 9.288773327461262852e+02 9.395653500000003078e+02 4.252880575292803114e-06 4.456529540899794743e-05 9.311163594610626433e+02 9.382720099999989998e+02 -2.035918992524976545e-02 1.486588526910676694e-02
5.317500000000000000e+07 1.346737760655439597e+00 2.348566005825628340e+08 6.155963774354391571e-01 4.910547402495116232e-01 1.000000000000713867e-10 -2.465081287881133232e+00 8.894538485744828904e+01 9.288718859313186158e+02 9.395653500000003078e+02 4.281513674030275342e-06 4.416892858182869990e-05 9.311223500388747425e+02 9.382720099999999093e+02 -2.030882514593468358e-02 1.503314610694897469e-02
5.322500000000000000e+07 1.346947142691056420e+00 2.338538849892092347e+08 6.154611166578319859e-01 4.912385547998072699e-01 1.000000000000701201e-10 -2.466632300806596234e+00 8.894662836160171082e+01 9.288666226761973803e+02 9.395653500000003078e+02 4.309068166385031422e-06 4.378934622095989810e-05 9.311281429044056495e+02 9.382720099999999093e+02 -2.025909041780593611e-02 1.519739683106921015e-02
5.327500000000000000e+07 1.347156025335126683e+00 2.328584225782808363e+08 6.153272303147026001e-01 4.914167365089817663e-01 1.000000000000683236e-10 -2.468190295569633097e+00 8.894784139715937954e+01 9.288615436071742124e+02 9.395653499999992846e+02 4.335548293779304183e-06 4.342649498385829101e-05 9.311337370071499890e+02 9.382720099999989998e+02 -2.021002704285290719e-02 1.535849666256402721e-02
5.332500000000000000e+07 1.347364412185551474e+00 2.318702841378366649e+08 6.151944837952580958e-01 4.915892886434080622e-01 1.000000000000669794e-10 -2.469753437994858025e+00 8.894903101235216525e+01 9.288566465048980945e+02 9.395653499999992846e+02 4.360927467392055808e-06 4.307952610397235670e-05 9.311391348898432625e+02 9.382720099999980903e+02 -2.016165137327430301e-02 1.551628555664733532e-02
5.337500000000000000e+07 1.347572306229297245e+00 2.308887552557503879e+08 6.150622896483477486e-01 4.917562295735342093e-01 1.000000000000659584e-10 -2.471319719291520833e+00 8.895021229134599139e+01 9.288519272784842542e+02 9.395653500000003078e+02 4.385163185446380149e-06 4.274714811523048483e-05 9.311443414144011967e+02 9.382720100000018419e+02 -2.011396582776825426e-02 1.567059895455015159e-02
5.342500000000000000e+07 1.347779709965158723e+00 2.299132628740298748e+08 6.149301158338810191e-01 4.919175920483405684e-01 1.000000000000645367e-10 -2.472887107170606669e+00 8.895139908762082825e+01 9.288473814853612112e+02 9.395653499999992846e+02 4.408221065076868308e-06 4.242813930397344789e-05 9.311493617748506040e+02 9.382720099999999093e+02 -2.006697507763632871e-02 1.582129130395942135e-02
5.347500000000000000e+07 1.347986626458427484e+00 2.289444050964418948e+08 6.147979390159216129e-01 4.920734230425796163e-01 1.000000000000636966e-10 -2.474453654507062339e+00 8.895259379257616672e+01 9.288430060521286578e+02 9.395653499999992846e+02 4.430101985004991617e-06 4.212189436258213392e-05 9.311541992536430143e+02 9.382720100000009325e+02 -2.002070355255280987e-02 1.596826201438888981e-02
5.352500000000000000e+07 1.348193061333379461e+00 2.279849759839342535e+08 6.146666940357865538e-01 4.922237839426782391e-01 1.000000000000634898e-10 -2.476017540386637794e+00 8.895377725605902697e+01 9.288388010178537115e+02 9.395653500000003078e+02 4.450869319691419663e-06 4.182894659551359589e-05 9.311588529551376041e+02 9.382720100000009325e+02 -1.997521249981648594e-02 1.611148072306458831e-02
5.357500000000000000e+07 1.348399022361773225e+00 2.270372950634517372e+08 6.145371107481313322e-01 4.923687502249323722e-01 1.000000000000641877e-10 -2.477576799558443454e+00 8.895493503221331366e+01 9.288347652687483560e+02 9.395653500000012173e+02 4.470579366669559987e-06 4.154955075396289416e-05 9.311633234001374149e+02 9.382720100000009325e+02 -1.993055329740478498e-02 1.625092249021162227e-02
5.362500000000000000e+07 1.348604517384399903e+00 2.261013776019236147e+08 6.144089140802257987e-01 4.925084091160926714e-01 1.000000000000651700e-10 -2.479129243886673439e+00 8.895607534148557249e+01 9.288308935568749121e+02 9.395653500000003078e+02 4.489232618815478104e-06 4.128274555866895591e-05 9.311676164283767321e+02 9.382720099999999093e+02 -1.988673664751861025e-02 1.638652249355864593e-02
5.367500000000000000e+07 1.348809553364812341e+00 2.251761994081655443e+08 6.142813763347795275e-01 4.926428573357142238e-01 1.000000000000662944e-10 -2.480672629659161466e+00 8.895721656536292699e+01 9.288271785809091625e+02 9.395653500000003078e+02 4.506806048099999557e-06 4.102704234658600073e-05 9.311717404837262393e+02 9.382720100000009325e+02 -1.984375502721658080e-02 1.651820574763635668e-02
5.372500000000000000e+07 1.349014135976223550e+00 2.242602909556871951e+08 6.141535803965333384e-01 4.927722001056046852e-01 1.000000000000674059e-10 -2.482204746777696425e+00 8.895838127163867171e+01 9.288236120025312630e+02 9.395653500000003078e+02 4.523268468257158282e-06 4.078075071216999870e-05 9.311757052937533672e+02 9.382720099999989998e+02 -1.980159290244998260e-02 1.664590154167544175e-02
5.377500000000000000e+07 1.349218271164615013e+00 2.233539038016150892e+08 6.140253698934247106e-01 4.928965504643854634e-01 1.000000000000677032e-10 -2.483723542121230032e+00 8.895957487273413733e+01 9.288201881290092388e+02 9.395653499999992846e+02 4.538637362236715905e-06 4.054309886960243424e-05 9.311795170817604230e+02 9.382720099999989998e+02 -1.976026317634005380e-02 1.676959479310314791e-02
5.382500000000000000e+07 1.349421966805766315e+00 2.224590972075146437e+08 6.138973904044838781e-01 4.930160292569650271e-01 1.000000000000675610e-10 -2.485227066187043476e+00 8.896078474764361488e+01 9.288169041615047945e+02 9.395653500000003078e+02 4.552981330402081568e-06 4.031426179473993293e-05 9.311831782610170194e+02 9.382720099999999093e+02 -1.971980786046589884e-02 1.688932752470459139e-02
5.387500000000000000e+07 1.349625231576653039e+00 2.215766847753971517e+08 6.137697537872214282e-01 4.931307642173607397e-01 1.000000000000664495e-10 -2.486713326595791695e+00 8.896201021152994315e+01 9.288137551006204831e+02 9.395653499999992846e+02 4.566339569926893414e-06 4.009378895977473955e-05 9.311866940772829366e+02 9.382720099999989998e+02 -1.968024658532385729e-02 1.700512553631816637e-02
5.392500000000000000e+07 1.349828073060793887e+00 2.207054124455199838e+08 6.136416754416599284e-01 4.932408878541754693e-01 1.000000000000655965e-10 -2.488180316275330650e+00 8.896327061016947368e+01 9.288107323352001004e+02 9.395653499999992846e+02 4.578699535432750402e-06 3.988019988017322859e-05 9.311900744458342842e+02 9.382720099999989998e+02 -1.964156365457991882e-02 1.711697777022563524e-02
5.397500000000000000e+07 1.350030497654382211e+00 2.198439333729503751e+08 6.135123370857656910e-01 4.933465358335800688e-01 1.000000000000651958e-10 -2.489626108933133075e+00 8.896458595913055944e+01 9.288078270009967810e+02 9.395653499999992846e+02 4.590048357490792985e-06 3.967200222873605792e-05 9.311933295878603758e+02 9.382720099999989998e+02 -1.960374157936861650e-02 1.722488161131741427e-02
