1000
T Rho Ye Ym Mue Mum Mun Mup Un Up M*n M*p
5.6195091e+01 4.6769177e+14 2.2930171e-01 1.1229366e-03 2.0311087e+02 3.7631469e+00 9.7421168e+02 8.5150096e+02 2.9901349e+02 2.6576167e+02 6.1442492e+02 6.1313158e+02 
6.8353848e+00 1.5887098e+11 2.2612281e-01 7.4650957e-02 9.0730716e+00 7.8889840e+01 9.0614662e+02 8.9888264e+02 1.0603699e-01 8.3245265e-02 9.3938178e+02 9.3808844e+02 
5.1065556e+01 5.3216084e+14 2.3689292e-01 4.8065718e-02 2.2561573e+02 1.2611156e+02 9.9573804e+02 9.0283957e+02 3.3673844e+02 3.1280758e+02 5.8026552e+02 5.7897218e+02 
8.5177050e+00 6.1031506e+12 7.7846274e-02 7.0453169e-02 3.4362429e+01 1.0116973e+02 9.2567162e+02 9.0111629e+02 3.7588965e+00 2.2813164e+00 9.3381007e+02 9.3251674e+02 
1.9389677e+01 5.5607136e+14 2.5967947e-01 4.1548358e-03 2.6599231e+02 1.0143951e+02 1.0214716e+03 9.3595631e+02 3.5126113e+02 3.2611006e+02 5.5479335e+02 5.5350002e+02 
2.0344707e+01 5.1630351e+13 1.1434958e-01 8.8217417e-02 7.8738032e+01 1.1622781e+02 9.1632897e+02 8.6579319e+02 3.2831730e+01 2.1706392e+01 8.9271039e+02 8.9141705e+02 
5.5376835e+00 1.6282208e+11 1.8125454e-01 8.8172018e-02 1.0041695e+01 8.6925250e+01 9.1456001e+02 9.0744340e+02 1.0917061e-01 8.1791007e-02 9.3937926e+02 9.3808591e+02 
3.8100651e+01 9.5845274e+13 2.4804635e-01 5.6587717e-02 1.1669333e+02 7.9202001e+01 8.8149099e+02 8.2718392e+02 6.1503538e+01 4.7547564e+01 8.5463154e+02 8.5333820e+02 
5.6760979e+01 3.8467734e+14 2.2398973e-01 4.8754921e-02 1.8201878e+02 9.4195315e+01 9.3867847e+02 8.3841594e+02 2.4825560e+02 2.1804148e+02 6.5816489e+02 6.5687155e+02 
2.6016350e+01 6.6798170e+14 2.4065235e-01 4.2637228e-02 2.7247102e+02 1.7477901e+02 1.0607236e+03 9.7600749e+02 4.1875495e+02 3.9991038e+02 5.0756523e+02 5.0627189e+02 
1.9864384e+01 6.5356333e+13 9.8911643e-02 1.5424774e-03 8.2659933e+01 3.5169933e+01 9.2615612e+02 8.4947902e+02 4.7057722e+01 2.7974377e+01 8.7627142e+02 8.7497808e+02 
4.2655338e+01 2.3461123e+14 1.7466065e-01 9.6608794e-02 1.4460588e+02 1.3653233e+02 9.1752760e+02 8.3470150e+02 1.5949854e+02 1.2941740e+02 7.4453217e+02 7.4323883e+02 
6.5846605e+00 8.4164149e+11 1.1784298e-01 6.8210712e-02 1.8054108e+01 9.0834076e+01 9.1923034e+02 9.0644306e+02 5.5761864e-01 3.6837255e-01 9.3866604e+02 9.3737270e+02 
2.8903475e+01 1.1418592e+14 1.3891101e-01 9.3989801e-02 1.0858528e+02 1.2802597e+02 9.1373962e+02 8.4553429e+02 7.6883203e+01 5.4526925e+01 8.3721510e+02 8.3592177e+02 
8.5172634e+00 2.7379769e+12 1.0898140e-01 7.4648961e-02 2.7650722e+01 9.4113463e+01 9.1930471e+02 9.0111924e+02 1.7243213e+00 1.1164185e+00 9.3683704e+02 9.3554370e+02 
2.3538012e+01 6.2977132e+14 2.4479406e-01 7.4788853e-02 2.6993695e+02 2.0404642e+02 1.0408781e+03 9.7259197e+02 3.9537503e+02 3.7864116e+02 5.2210485e+02 5.2081151e+02 
2.5797567e+01 7.8881369e+14 2.3416543e-01 4.7808592e-02 2.8624926e+02 1.8951338e+02 1.1149103e+03 1.0248350e+03 4.9264182e+02 4.7806331e+02 4.6072970e+02 4.5943636e+02 
1.9277840e+01 3.8940606e+13 1.1789718e-01 1.3455520e-02 7.1602942e+01 7.0213537e+01 9.1765544e+02 8.5802599e+02 2.6565169e+01 1.6256803e+01 9.0197874e+02 9.0068540e+02 
2.1710951e+01 6.2682612e+14 2.4789017e-01 2.1904293e-02 2.7166409e+02 1.4872128e+02 1.0468997e+03 9.5977570e+02 3.9410974e+02 3.7243785e+02 5.2349844e+02 5.2220510e+02 
2.5983875e+01 7.2269099e+14 2.4020828e-01 9.7059928e-02 2.7996919e+02 2.2680900e+02 1.0758255e+03 1.0110731e+03 4.5169933e+02 4.3919253e+02 4.8442515e+02 4.8313182e+02 
2.1882603e+01 4.2829074e+13 1.3472824e-01 9.5075063e-02 7.5696998e+01 1.1009509e+02 9.0830058e+02 8.6291951e+02 2.6410298e+01 1.8073344e+01 9.0098585e+02 8.9969251e+02 
1.1032610e+01 2.0669002e+13 7.2731070e-02 2.7686287e-02 5.2334804e+01 9.7994620e+01 9.2967703e+02 8.8719518e+02 1.3844024e+01 8.0934189e+00 9.1937400e+02 9.1808066e+02 
2.6889156e+01 6.0649011e+13 1.5583557e-01 6.9493618e-02 8.7568659e+01 9.9639557e+01 9.0292657e+02 8.4632427e+02 3.9111479e+01 2.6880816e+01 8.8436605e+02 8.8307271e+02 
4.7929314e+01 3.2525425e+14 2.4749969e-01 1.5156975e-02 1.8904066e+02 4.9528268e+01 9.3332908e+02 8.3781373e+02 2.1292644e+02 1.8048951e+02 6.8872732e+02 6.8743398e+02 
2.6065256e+01 8.0882314e+14 2.3308253e-01 8.1279540e-02 2.8815112e+02 2.2243321e+02 1.1196554e+03 1.0425628e+03 5.0528835e+02 4.9353900e+02 4.5284305e+02 4.5154971e+02 
2.4196989e+01 5.1370690e+13 1.4374322e-01 5.7390315e-02 8.1522036e+01 9.5763064e+01 9.0743878e+02 8.5124425e+02 3.3351814e+01 2.2174209e+01 8.9222981e+02 8.9093646e+02 
5.4440165e+00 2.0424280e+11 1.6232823e-01 2.8977251e-02 1.1004800e+01 8.2528829e+01 9.1691816e+02 9.0726054e+02 1.4238516e-01 9.6912161e-02 9.3933198e+02 9.3803864e+02 
3.5746685e+01 1.1769639e+14 1.7803276e-01 8.2113380e-02 1.1311874e+02 1.0942995e+02 8.9886068e+02 8.3025056e+02 7.8798109e+01 5.8089202e+01 8.3499472e+02 8.3370138e+02 
5.4089977e+01 3.4471881e+14 2.0936680e-01 2.5671130e-02 1.7066931e+02 6.0406464e+01 9.3425787e+02 8.1914699e+02 2.2548766e+02 1.8921565e+02 6.7970180e+02 6.7840846e+02 
2.5569384e+01 6.9180937e+14 2.3940820e-01 3.7260319e-02 2.7562280e+02 1.7047329e+02 1.0721286e+03 9.8386455e+02 4.3356119e+02 4.1503907e+02 4.9771635e+02 4.9642301e+02 
4.9557198e+01 2.6038471e+14 2.3612602e-01 1.9872415e-02 1.6444811e+02 4.7740986e+01 9.1288254e+02 8.1658429e+02 1.7385795e+02 1.4113139e+02 7.2937495e+02 7.2808161e+02 
3.8773075e+01 1.2824765e+14 1.9260506e-01 6.3253681e-02 1.1789857e+02 9.4493626e+01 8.9617014e+02 8.2141716e+02 8.6864376e+01 6.4180442e+01 8.2611638e+02 8.2482304e+02 
2.1424545e+01 3.9498252e+13 1.3512553e-01 8.7274212e-02 7.3598934e+01 1.0662119e+02 9.0851641e+02 8.6317633e+02 2.4444211e+01 1.6572198e+01 9.0377474e+02 9.0248140e+02 
5.8467846e+00 3.1426157e+11 1.4804493e-01 8.9298204e-02 1.2764263e+01 8.9345147e+01 9.1667593e+02 9.0792810e+02 2.0986491e-01 1.4993335e-01 9.3921484e+02 9.3792150e+02 
6.0488415e+00 2.5366118e+11 1.6529955e-01 5.4196572e-02 1.1607621e+01 8.4067455e+01 9.1449807e+02 9.0500235e+02 1.7373274e-01 1.2248411e-01 9.3927713e+02 9.3798379e+02 
3.7042511e+01 1.0097432e+14 2.0314011e-01 8.2345321e-02 1.0985479e+02 9.9878085e+01 8.8792330e+02 8.2822907e+02 6.5870486e+01 4.9767492e+01 8.4983585e+02 8.4854251e+02 
3.9970024e+01 1.4203155e+14 2.5431827e-01 8.2116723e-02 1.4003963e+02 1.0817299e+02 8.8908010e+02 8.3743555e+02 9.2737080e+01 7.6058901e+01 8.1584483e+02 8.1455149e+02 
4.5803894e+01 1.8942519e+14 2.0987594e-01 7.2254772e-02 1.3757969e+02 1.0237770e+02 8.9813087e+02 8.1931046e+02 1.2923122e+02 1.0275168e+02 7.7810432e+02 7.7681098e+02 
2.4271797e+01 3.7896266e+13 1.6467573e-01 7.0851532e-02 7.4914005e+01 9.2968453e+01 8.9947215e+02 8.5359712e+02 2.3522517e+01 1.6316170e+01 9.0492158e+02 9.0362824e+02 
7.2763529e+00 2.3239052e+12 8.8108897e-02 9.1645970e-02 2.4749793e+01 9.8166683e+01 9.2276297e+02 9.0629656e+02 1.4389837e+00 9.1504879e-01 9.3729285e+02 9.3599951e+02 
2.5660330e+01 7.7209444e+13 1.3505509e-01 4.0792585e-02 9.3659836e+01 9.3873150e+01 9.1430830e+02 8.4348054e+02 5.2732292e+01 3.4279744e+01 8.6814319e+02 8.6684985e+02 
5.3606110e+01 5.0494051e+14 2.3450214e-01 3.5203798e-02 2.1622340e+02 9.8373409e+01 9.8518483e+02 8.8376393e+02 3.2044001e+02 2.9364364e+02 5.9472148e+02 5.9342815e+02 
2.3381773e+01 6.6399517e+14 2.4604796e-01 5.9757384e-02 2.7554890e+02 1.9460953e+02 1.0561327e+03 9.8133864e+02 4.1606081e+02 3.9913141e+02 5.0769730e+02 5.0640397e+02 
6.3325305e+00 6.1553089e+11 1.2677380e-01 4.6700574e-02 1.6238841e+01 8.7317967e+01 9.1868684e+02 9.0610231e+02 4.1891671e-01 2.7494408e-01 9.3889073e+02 9.3759739e+02 
5.4595810e+01 4.8319399e+14 2.3242594e-01 2.5803004e-02 2.0978672e+02 7.6260531e+01 9.7790595e+02 8.7045660e+02 3.0783226e+02 2.7880315e+02 6.0582684e+02 6.0453350e+02 
2.7593542e+01 8.2302257e+14 2.3048197e-01 7.4552032e-02 2.8786960e+02 2.1658825e+02 1.1281641e+03 1.0462484e+03 5.1427444e+02 5.0233113e+02 4.4876921e+02 4.4747587e+02 
3.1357214e+01 8.1081292e+14 2.3043035e-01 7.5080716e-02 2.8385825e+02 2.1237180e+02 1.1212011e+03 1.0390606e+03 5.0654851e+02 4.9425681e+02 4.5477593e+02 4.5348259e+02 
2.5927866e+01 9.9567803e+13 1.2664045e-01 8.4228013e-02 1.0177630e+02 1.2445954e+02 9.1728225e+02 8.4998150e+02 6.7200540e+01 4.5979307e+01 8.4931237e+02 8.4801903e+02 
2.6195011e+01 8.3371476e+14 2.3031375e-01 3.2738984e-02 2.8993785e+02 1.7248622e+02 1.1404264e+03 1.0399372e+03 5.2065813e+02 5.0639417e+02 4.4582376e+02 4.4453042e+02 
1.8855257e+01 5.4723578e+14 2.5407737e-01 6.6973875e-02 2.6279465e+02 1.9420508e+02 1.0109315e+03 9.4711214e+02 3.4481295e+02 3.2569562e+02 5.5809211e+02 5.5679878e+02 
2.1508831e+01 6.0618585e+14 2.5147697e-01 7.1617261e-03 2.6997142e+02 1.1262734e+02 1.0400627e+03 9.4953671e+02 3.8140477e+02 3.5773887e+02 5.3275698e+02 5.3146364e+02 
2.2510448e+01 6.2283824e+14 2.4905057e-01 5.7819744e-02 2.7108084e+02 1.9025821e+02 1.0401167e+03 9.6742240e+02 3.9129383e+02 3.7311219e+02 5.2491671e+02 5.2362337e+02 
3.2878445e+01 8.2988885e+13 1.8197724e-01 3.0176531e-02 1.0011140e+02 6.5639795e+01 8.9788087e+02 8.2514595e+02 5.6022250e+01 3.8320769e+01 8.6384126e+02 8.6254792e+02 
3.2280392e+01 5.8702244e+14 2.4231957e-01 4.9227398e-02 2.5648480e+02 1.6742113e+02 1.0263300e+03 9.4543935e+02 3.6972382e+02 3.4867425e+02 5.4546073e+02 5.4416739e+02 
2.4452087e+01 4.3784799e+14 2.5665566e-01 4.3511180e-02 2.4096789e+02 1.5823382e+02 9.7897298e+02 9.0973537e+02 2.7948067e+02 2.5456993e+02 6.1587781e+02 6.1458447e+02 
3.9432762e+01 1.0676837e+14 2.2605224e-01 8.6510894e-02 1.1544804e+02 9.8642358e+01 8.8144329e+02 8.2686695e+02 6.8945140e+01 5.4078862e+01 8.4533791e+02 8.4404457e+02 
4.3774727e+01 3.2276092e+14 2.5085807e-01 5.6075984e-02 1.9502196e+02 1.2186808e+02 9.3205998e+02 8.5840082e+02 2.0957621e+02 1.8336011e+02 6.8868277e+02 6.8738944e+02 
1.2657545e+01 1.3965192e+13 1.0001371e-01 8.3252555e-02 4.8594298e+01 1.0390113e+02 9.2005173e+02 8.8857058e+02 8.3978609e+00 5.3438374e+00 9.2680798e+02 9.2551463e+02 
2.1174189e+01 4.7852472e+14 2.5757226e-01 8.9580997e-02 2.5090642e+02 2.0071368e+02 9.8553743e+02 9.3260746e+02 3.0260727e+02 2.8462892e+02 5.9286895e+02 5.9157561e+02 
2.5187588e+01 3.8241525e+13 1.7285609e-01 2.7649541e-02 7.5653377e+01 6.5132083e+01 8.9909425e+02 8.4497812e+02 2.4770705e+01 1.6521802e+01 9.0371789e+02 9.0242455e+02 
1.8451191e+01 2.5578921e+13 1.3265325e-01 5.5025952e-02 6.3241001e+01 9.2978625e+01 9.1123503e+02 8.6792127e+02 1.6114251e+01 1.0473527e+01 9.1568180e+02 9.1438846e+02 
1.8771288e+01 2.0957375e+13 1.4637955e-01 9.3122082e-02 5.9728279e+01 9.9136273e+01 9.0538143e+02 8.7116538e+02 1.2489213e+01 8.6511160e+00 9.2045159e+02 9.1915825e+02 
2.9175776e+01 7.5231533e+14 2.3794603e-01 5.4638877e-02 2.8101688e+02 1.9065256e+02 1.0960788e+03 1.0110636e+03 4.7057599e+02 4.5550878e+02 4.7537453e+02 4.7408120e+02 
6.6178179e+00 9.4103595e+11 1.0658085e-01 8.4537688e-02 1.8107166e+01 9.2948606e+01 9.1969838e+02 9.0692527e+02 6.1526179e-01 4.0714291e-01 9.3857264e+02 9.3727930e+02 
1.9846750e+01 5.4868560e+14 2.5717074e-01 4.5631077e-02 2.6366242e+02 1.7516188e+02 1.0136928e+03 9.4291496e+02 3.4604427e+02 3.2494948e+02 5.5798409e+02 5.5669075e+02 
2.7236872e+01 4.4045288e+13 1.8459071e-01 8.8865451e-02 8.0654881e+01 9.6433989e+01 8.9196547e+02 8.4894921e+02 2.6845422e+01 1.9598544e+01 8.9983007e+02 8.9853673e+02 
2.2321661e+01 6.3568429e+14 2.4867825e-01 6.7687049e-02 2.7297198e+02 1.9997532e+02 1.0438111e+03 9.7436580e+02 3.9901461e+02 3.8216582e+02 5.1908763e+02 5.1779430e+02 
3.3063507e+01 6.9676624e+14 2.3624939e-01 4.6381612e-02 2.6992099e+02 1.7232006e+02 1.0718624e+03 9.8333225e+02 4.3656099e+02 4.1869236e+02 4.9903018e+02 4.9773684e+02 
6.9850597e+00 1.3806410e+12 1.0123955e-01 9.0783224e-02 2.0892196e+01 9.4952331e+01 9.2050187e+02 9.0656541e+02 8.8025724e-01 5.7769567e-01 9.3815306e+02 9.3685972e+02 
3.7477341e+01 7.4648209e+14 2.3259735e-01 8.8354470e-02 2.7166480e+02 2.1086798e+02 1.0868476e+03 1.0116737e+03 4.6687275e+02 4.5372934e+02 4.8111856e+02 4.7982522e+02 
1.1858418e+01 1.6744267e+13 8.4070586e-02 1.5564588e-02 4.9853944e+01 8.5679237e+01 9.2602070e+02 8.8339625e+02 1.1336057e+01 6.6668992e+00 9.2290441e+02 9.2161107e+02 
9.6507282e+00 5.9424904e+12 9.6365854e-02 9.2298021e-02 3.5751488e+01 1.0097613e+02 9.2124208e+02 8.9888755e+02 3.5469418e+00 2.2679877e+00 9.3404047e+02 9.3274713e+02 
9.5558128e+00 8.8817638e+12 7.9953551e-02 1.8978792e-02 3.9533827e+01 8.8814239e+01 9.2647498e+02 8.9282410e+02 5.9575979e+00 3.4940706e+00 9.3063737e+02 9.2934404e+02 
2.4736523e+01 2.7482773e+14 2.6337132e-01 9.7037784e-02 2.0556565e+02 1.7305238e+02 9.3374795e+02 8.9100040e+02 1.7767520e+02 1.5900738e+02 7.1218710e+02 7.1089376e+02 
2.2185963e+01 6.8492434e+14 2.4203798e-01 6.5781340e-03 2.7758917e+02 1.1227032e+02 1.0735171e+03 9.7497057e+02 4.2934709e+02 4.0808083e+02 4.9980352e+02 4.9851018e+02 
1.5539061e+01 2.0066601e+13 1.1495961e-01 2.4398021e-02 5.6618838e+01 8.2209357e+01 9.1756121e+02 8.7298392e+02 1.3189272e+01 8.1170874e+00 9.2011545e+02 9.1882211e+02 
8.0403042e+00 2.9097439e+12 9.6007191e-02 5.0538571e-03 2.7494416e+01 7.3778687e+01 9.2271234e+02 8.9822991e+02 2.0047012e+00 1.1938672e+00 9.3649098e+02 9.3519764e+02 
3.6179111e+01 3.3098796e+14 2.5306550e-01 6.0499746e-02 2.0660940e+02 1.4232885e+02 9.4185524e+02 8.7521728e+02 2.1434545e+02 1.8913632e+02 6.8099690e+02 6.7970356e+02 
3.2895683e+01 8.3122683e+13 1.8187396e-01 5.3834945e-02 1.0013698e+02 8.6034304e+01 8.9599039e+02 8.2982454e+02 5.5080922e+01 3.8770589e+01 8.6432441e+02 8.6303107e+02 
8.4317646e+00 4.2003732e+12 8.8903338e-02 6.8108083e-02 3.0912864e+01 9.7480034e+01 9.2315197e+02 9.0135983e+02 2.6263916e+00 1.6262353e+00 9.3549459e+02 9.3420125e+02 
4.4333290e+01 4.0541052e+14 2.4650316e-01 4.1770641e-02 2.1243187e+02 1.1705902e+02 9.5799175e+02 8.7368840e+02 2.6029935e+02 2.3280344e+02 6.4165561e+02 6.4036227e+02 
5.2168037e+01 6.0498406e+14 2.3275658e-01 5.8825865e-02 2.3512470e+02 1.4515792e+02 1.0222941e+03 9.3059571e+02 3.8035863e+02 3.5977818e+02 5.4762649e+02 5.4633316e+02 
2.8633347e+01 7.8256223e+14 2.3501602e-01 5.7738628e-02 2.8408499e+02 1.9672068e+02 1.1100018e+03 1.0240845e+03 4.8896860e+02 4.7492838e+02 4.6393546e+02 4.6264212e+02 
9.8047791e+00 7.9856193e+12 8.7102175e-02 5.0151793e-03 3.8835650e+01 7.3464837e+01 9.2509480e+02 8.9077053e+02 5.4548369e+00 3.1973701e+00 9.3138138e+02 9.3008804e+02 
5.4674019e+01 4.1784086e+14 2.3165745e-01 3.5496119e-02 1.9575670e+02 8.5508659e+01 9.5327886e+02 8.5129370e+02 2.6822461e+02 2.3810426e+02 6.3946862e+02 6.3817528e+02 
4.4488361e+01 1.8242270e+14 2.0377128e-01 7.5921703e-02 1.3501603e+02 1.0611090e+02 8.9886494e+02 8.2078343e+02 1.2435857e+02 9.8063647e+01 7.8330312e+02 7.8200979e+02 
4.2208752e+01 1.4178004e+14 2.1325719e-01 6.7374005e-02 1.2494010e+02 9.3287478e+01 8.9052870e+02 8.1889223e+02 9.5622885e+01 7.3469757e+01 8.1547025e+02 8.1417691e+02 
3.5149925e+01 7.6818242e+13 2.2196944e-01 8.6478381e-03 1.0277478e+02 2.1611949e+01 8.8828506e+02 8.1932885e+02 5.1143362e+01 3.5797926e+01 8.6957494e+02 8.6828160e+02 
2.1640625e+01 8.5646641e+14 2.3101278e-01 6.8343071e-02 2.9538538e+02 2.1851672e+02 1.1463602e+03 1.0617407e+03 5.3483971e+02 5.2355379e+02 4.3521619e+02 4.3392285e+02 
4.4895573e+01 2.5641700e+14 1.8041164e-01 8.8486271e-02 1.4984155e+02 1.3204063e+02 9.1814322e+02 8.3159922e+02 1.7144517e+02 1.4055831e+02 7.3051467e+02 7.2922134e+02 
1.7053503e+01 5.0112283e+14 2.6636174e-01 7.3556582e-02 2.5993327e+02 1.9578445e+02 9.9371097e+02 9.3850661e+02 3.1626105e+02 2.9798924e+02 5.8000961e+02 5.7871627e+02 
2.5290859e+01 7.1483630e+14 2.4158302e-01 2.9332957e-02 2.7986280e+02 1.6133429e+02 1.0827173e+03 9.9121001e+02 4.4736302e+02 4.2922660e+02 4.8859121e+02 4.8729787e+02 
2.6613081e+01 4.5749090e+13 1.7373757e-01 3.3839933e-02 8.0721203e+01 7.0676776e+01 8.9849946e+02 8.4189744e+02 2.9683749e+01 1.9976115e+01 8.9707582e+02 8.9578249e+02 
2.5021976e+01 7.5690007e+13 1.3142909e-01 1.0148530e-02 9.2545370e+01 5.7471730e+01 9.1733559e+02 8.3869636e+02 5.3195219e+01 3.3237706e+01 8.6833992e+02 8.6704658e+02 
1.8026834e+01 3.6191336e+13 1.1056921e-01 4.6004956e-02 6.8947089e+01 9.7588482e+01 9.1840426e+02 8.6694891e+02 2.3713291e+01 1.4842400e+01 9.0549097e+02 9.0419763e+02 
1.7993681e+01 4.6116163e+13 1.0038781e-01 1.5981293e-02 7.3657987e+01 8.1399139e+01 9.2347389e+02 8.6085478e+02 3.2027712e+01 1.9263606e+01 8.9493118e+02 8.9363784e+02 
2.7142792e+01 1.1187017e+14 1.2900870e-01 9.4923827e-02 1.0643373e+02 1.3082552e+02 9.1707977e+02 8.4909759e+02 7.5549795e+01 5.2903972e+01 8.3886780e+02 8.3757446e+02 
7.9698863e+00 2.1305986e+12 1.0901183e-01 1.4138850e-02 2.5225747e+01 7.9941336e+01 9.2041955e+02 8.9930562e+02 1.4530289e+00 8.8934715e-01 9.3730873e+02 9.3601539e+02 
4.9621147e+01 3.7774281e+14 2.4397719e-01 3.3233407e-02 1.9847022e+02 8.8573259e+01 9.4494291e+02 8.5263082e+02 2.4388866e+02 2.1418496e+02 6.5918892e+02 6.5789558e+02 
8.3489161e+00 5.2580681e+12 8.0454849e-02 4.5728765e-03 3.2846851e+01 7.6174232e+01 9.2623312e+02 8.9637769e+02 3.6246948e+00 2.1097411e+00 9.3409018e+02 9.3279684e+02 
3.4927719e+01 1.0181848e+14 1.8266515e-01 9.5903152e-02 1.0780837e+02 1.1173379e+02 8.9378736e+02 8.3392742e+02 6.6507327e+01 4.9758246e+01 8.4903836e+02 8.4774502e+02 
2.0044655e+01 4.0358637e+13 1.2261086e-01 4.3683318e-02 7.3012587e+01 9.3605168e+01 9.1488899e+02 8.6072213e+02 2.6503820e+01 1.6828420e+01 9.0167785e+02 9.0038451e+02 
3.0790659e+01 1.4207490e+14 1.4007233e-01 6.4607875e-02 1.1765734e+02 1.1818934e+02 9.1987971e+02 8.3583213e+02 9.8739854e+01 6.9094005e+01 8.1277841e+02 8.1148507e+02 
4.5441494e+01 5.8155870e+14 2.3733029e-01 3.4978352e-02 2.4111230e+02 1.2469986e+02 1.0205989e+03 9.2452919e+02 3.6673025e+02 3.4331049e+02 5.5466539e+02 5.5337205e+02 
1.1359429e+01 8.1324141e+12 1.0723914e-01 9.5137737e-02 4.0760994e+01 1.0107237e+02 9.1824122e+02 8.9357263e+02 4.8210091e+00 3.1478108e+00 9.3206224e+02 9.3076890e+02 
6.3849912e+00 2.6806551e+11 1.6769953e-01 3.5670477e-02 1.1527827e+01 7.9974950e+01 9.1311636e+02 9.0254531e+02 1.8580771e-01 1.2890635e-01 9.3925952e+02 9.3796618e+02 
5.4829891e+01 5.2309558e+14 2.3191185e-01 6.0869069e-02 2.1689831e+02 1.3217493e+02 9.8773357e+02 8.9615420e+02 3.3115308e+02 3.0778319e+02 5.8639140e+02 5.8509806e+02 
2.6266972e+01 1.0032649e+14 1.2787202e-01 8.3533642e-02 1.0210162e+02 1.2380227e+02 9.1681149e+02 8.4901787e+02 6.7761129e+01 4.6419829e+01 8.4865928e+02 8.4736593e+02 
6.8955221e+00 1.0627180e+11 2.6587689e-01 1.9625997e-02 7.4006826e+00 6.6534947e+01 9.0322797e+02 8.9546792e+02 7.2098918e-02 5.5827112e-02 9.3944135e+02 9.3814801e+02 
5.4989109e+01 4.8986176e+14 2.3150764e-01 5.8069527e-02 2.1016664e+02 1.2435890e+02 9.7550168e+02 8.8278275e+02 3.1110160e+02 2.8620862e+02 6.0261346e+02 6.0132012e+02 
6.8866944e+00 3.5352507e+11 1.6413945e-01 2.6522494e-02 1.2669475e+01 7.6976792e+01 9.1224910e+02 9.0028101e+02 2.4597509e-01 1.6805677e-01 9.3916365e+02 9.3787031e+02 
4.3559196e+01 2.3390343e+14 2.5365511e-01 2.2584230e-02 1.7039301e+02 6.3245304e+01 9.1545354e+02 8.3384420e+02 1.5889881e+02 1.2950291e+02 7.4524621e+02 7.4395287e+02 
2.9220850e+01 1.1543304e+14 1.4150389e-01 5.4965024e-02 1.0960607e+02 1.0783584e+02 9.1654869e+02 8.3729730e+02 7.9752941e+01 5.4210232e+01 8.3518500e+02 8.3389166e+02 
2.4140417e+01 3.3673748e+14 2.6224497e-01 9.9729925e-03 2.2131236e+02 9.9570313e+01 9.5710347e+02 8.8280740e+02 2.1946543e+02 1.8858942e+02 6.7351093e+02 6.7221759e+02 
2.4867865e+01 8.2227023e+13 1.2738170e-01 9.3078225e-02 9.4984568e+01 1.2330402e+02 9.1431479e+02 8.5450111e+02 5.4078388e+01 3.7084596e+01 8.6517059e+02 8.6387725e+02 
4.5822220e+01 2.2218755e+14 2.4865036e-01 8.3739899e-02 1.6168814e+02 1.1888638e+02 9.0135908e+02 8.3985789e+02 1.4901907e+02 1.2730145e+02 7.5407328e+02 7.5277994e+02 
4.9317677e+01 2.8691153e+14 1.9522044e-01 1.6804603e-02 1.5744746e+02 4.5584137e+01 9.2642242e+02 8.0830065e+02 1.9158435e+02 1.5203971e+02 7.1268072e+02 7.1138739e+02 
5.2072945e+01 3.0666613e+14 2.3232505e-01 9.4475703e-02 1.7269536e+02 1.3183034e+02 9.1276365e+02 8.4250146e+02 1.9890744e+02 1.7540882e+02 7.0118379e+02 6.9989045e+02 
4.1390053e+01 2.2027163e+14 2.5634849e-01 4.6127165e-02 1.6958972e+02 9.8238533e+01 9.1210515e+02 8.4260455e+02 1.4884333e+02 1.2327527e+02 7.5436336e+02 7.5307003e+02 
6.4497428e+00 1.7899137e+11 2.0114318e-01 5.0806212e-02 9.7659003e+00 7.9286360e+01 9.0977692e+02 9.0115620e+02 1.2205361e-01 9.0195419e-02 9.3935922e+02 9.3806587e+02 
3.9925098e+01 1.5020888e+14 1.8859293e-01 9.6384734e-02 1.2445354e+02 1.1873406e+02 8.9758970e+02 8.2846208e+02 1.0114815e+02 7.8421023e+01 8.0842642e+02 8.0713308e+02 
2.7665619e+01 9.3313902e+13 1.4044891e-01 1.9201500e-02 1.0111522e+02 7.1481430e+01 9.1625936e+02 8.3358225e+02 6.5436950e+01 4.2071614e+01 8.5330302e+02 8.5200969e+02 
4.3264874e+01 4.8837875e+14 2.4274398e-01 1.6423621e-02 2.2912093e+02 8.2430154e+01 9.8965112e+02 8.9139149e+02 3.1085753e+02 2.8225261e+02 5.9797486e+02 5.9668153e+02 
3.8521633e+01 6.4901955e+14 2.3619542e-01 1.6637209e-02 2.5834696e+02 1.0795025e+02 1.0537560e+03 9.5117058e+02 4.0745416e+02 3.8489315e+02 5.2198995e+02 5.2069661e+02 
2.5194891e+01 3.7897449e+13 1.7391755e-01 5.3487777e-02 7.5528833e+01 8.2615357e+01 8.9742060e+02 8.4891180e+02 2.3861671e+01 1.6425446e+01 9.0458912e+02 9.0329577e+02 
3.1779398e+01 6.8580083e+13 1.8815126e-01 8.2394148e-02 9.4063788e+01 9.7522374e+01 8.9036987e+02 8.3732110e+02 4.3504779e+01 3.1842683e+01 8.7791753e+02 8.7662418e+02 
2.4941916e+01 4.0905080e+13 1.6581441e-01 6.8722037e-02 7.7043479e+01 9.2478277e+01 8.9922817e+02 8.5163548e+02 2.5560492e+01 1.7720035e+01 9.0215678e+02 9.0086344e+02 
6.7029567e+00 8.3436320e+11 1.1693064e-01 4.3287568e-02 1.7695978e+01 8.7181056e+01 9.1892974e+02 9.0466421e+02 5.6786382e-01 3.6575238e-01 9.3865922e+02 9.3736588e+02 
